1668424089.70,100,-0.28,-3.04,-nan,-nan
1668424089.70,100,2.06,-3.17,3.97,-2.52
1668424089.70,100,4.88,-2.81,3.94,-1.01
1668424089.70,100,6.60,-2.23,7.16,-0.11
1668424089.70,100,-2.42,-4.70,-nan,-nan
1668424089.70,100,-0.69,-4.50,7.19,-4.17
1668424089.70,100,1.67,-4.41,4.06,-4.20
1668424089.70,100,3.96,-5.02,4.06,-4.36
1668424089.70,100,5.74,-4.87,4.05,-4.11
1668424089.70,100,6.69,-3.95,7.09,-2.08
1668424089.70,100,-2.15,-6.27,1.59,-10.05
1668424089.70,100,0.11,-6.07,3.66,-9.97
1668424089.70,100,2.15,-6.06,4.18,-6.12
1668424089.70,100,3.81,-5.48,4.14,-5.10
1668424089.70,100,6.94,-6.22,7.15,-3.20
1668424089.70,100,-1.95,-8.01,-nan,-nan
1668424089.70,100,-0.37,-7.74,-nan,-nan
1668424089.70,100,1.26,-7.95,4.36,-9.94
1668424089.70,100,3.46,-7.91,4.28,-7.12
1668424089.70,100,5.29,-7.77,4.28,-7.12
1668424089.70,100,6.62,-7.85,7.57,-7.21
1668424089.70,100,-2.14,-9.32,-nan,-nan
1668424089.70,100,-0.48,-9.33,3.83,-9.96
1668424089.70,100,1.33,-8.87,3.99,-9.95
1668424089.70,100,3.71,-9.70,4.74,-9.92
1668424089.70,100,-0.60,-10.01,3.94,-9.96
1668424089.70,100,5.18,-9.42,-nan,-nan
1668424089.70,100,7.35,-9.10,-nan,-nan
1668424089.70,100,7.35,-9.10,-nan,-nan
1668424089.70,110,-2.76,4.21,3.62,4.98
1668424089.70,110,-0.75,3.96,3.62,4.98
1668424089.70,110,1.10,4.31,3.59,4.97
1668424089.70,110,3.42,4.45,5.78,4.89
1668424089.70,110,5.17,4.86,5.87,4.86
1668424089.70,110,-2.87,2.51,-nan,-nan
1668424089.70,110,-1.24,2.83,3.62,4.98
1668424089.70,110,1.44,2.83,3.65,4.97
1668424089.70,110,3.24,3.18,3.65,4.97
1668424089.70,110,4.46,3.17,5.77,4.89
1668424089.70,110,5.56,3.97,5.86,4.87
1668424089.70,110,5.53,0.98,3.73,0.63
1668424089.70,110,2.56,0.74,3.73,0.63
1668424089.70,110,-0.38,0.18,3.84,-0.11
1668424089.70,110,-2.41,0.76,-nan,-nan
1668424089.70,110,-2.15,-2.05,-nan,-nan
1668424089.70,110,-0.07,-0.98,4.04,-3.55
1668424089.70,110,2.09,-1.35,3.84,-0.11
1668424089.70,110,3.97,-1.76,3.87,-0.27
1668424089.70,110,5.60,-2.08,3.90,-0.76
1668424089.70,110,-1.89,-3.09,-nan,-nan
1668424089.70,110,-0.28,-3.04,7.15,-3.12
1668424089.70,110,2.06,-3.17,3.94,-1.02
1668424089.70,110,4.88,-2.81,3.91,-1.02
1668424089.70,110,6.60,-2.23,7.10,0.75
1668424089.70,110,-2.42,-4.70,-nan,-nan
1668424089.70,110,-0.69,-4.50,3.51,-9.98
1668424089.70,110,1.67,-4.41,3.98,-2.79
1668424089.70,110,3.96,-5.02,4.02,-3.54
1668424089.70,110,5.74,-4.87,4.01,-3.31
1668424089.70,110,6.69,-3.95,7.15,-0.11
1668424089.70,110,-2.15,-6.27,3.73,-9.97
1668424089.70,110,0.11,-6.07,4.06,-9.95
1668424089.70,110,2.15,-6.06,4.14,-4.99
1668424089.70,110,3.81,-5.48,4.05,-4.11
1668424089.70,110,6.94,-6.22,7.13,-2.81
1668424089.70,110,-1.95,-8.01,3.69,-9.97
1668424089.70,110,-0.37,-7.74,-nan,-nan
1668424089.70,110,1.26,-7.95,4.26,-7.12
1668424089.70,110,3.46,-7.91,4.26,-7.12
1668424089.70,110,5.29,-7.77,4.26,-7.12
1668424089.70,110,6.62,-7.85,7.15,-3.13
1668424089.70,110,-2.14,-9.32,3.98,-9.96
1668424089.70,110,-0.48,-9.33,-nan,-nan
1668424089.70,110,1.33,-8.87,4.67,-9.92
1668424089.70,110,3.71,-9.70,-nan,-nan
1668424089.70,110,-0.60,-10.01,3.86,-9.96
1668424089.70,110,5.18,-9.42,-nan,-nan
1668424089.70,110,7.35,-9.10,-nan,-nan
1668424089.70,110,7.35,-9.10,-nan,-nan
1668424089.70,120,-2.76,4.21,3.62,4.98
1668424089.70,120,-0.75,3.96,3.62,4.98
1668424089.70,120,1.10,4.31,3.60,4.98
1668424089.70,120,3.42,4.45,3.59,4.97
1668424089.70,120,5.17,4.86,5.86,4.87
1668424089.70,120,-2.87,2.51,-nan,-nan
1668424089.70,120,-1.24,2.83,-nan,-nan
1668424089.70,120,1.44,2.83,3.97,0.34
1668424089.70,120,3.24,3.18,3.59,4.97
1668424089.70,120,4.46,3.17,3.65,4.97
1668424089.70,120,5.56,3.97,5.86,4.87
1668424089.70,120,5.53,0.98,3.05,0.54
1668424089.70,120,2.56,0.74,3.05,0.54
1668424089.70,120,-0.38,0.18,3.87,-0.27
1668424089.70,120,-2.41,0.76,-nan,-nan
1668424089.70,120,-2.15,-2.05,7.16,-3.34
1668424089.70,120,-0.07,-0.98,3.07,0.56
1668424089.70,120,2.09,-1.35,3.12,0.56
1668424089.70,120,3.97,-1.76,3.15,0.52
1668424089.70,120,5.60,-2.08,3.15,0.50
1668424089.70,120,-1.89,-3.09,-nan,-nan
1668424089.70,120,-0.28,-3.04,4.04,-3.87
1668424089.70,120,2.06,-3.17,3.36,0.05
1668424089.70,120,4.88,-2.81,3.18,0.39
1668424089.70,120,6.60,-2.23,3.15,0.49
1668424089.70,120,-2.42,-4.70,3.65,-9.97
1668424089.70,120,-0.69,-4.50,3.96,-9.96
1668424089.70,120,1.67,-4.41,3.94,-1.01
1668424089.70,120,3.96,-5.02,3.97,-2.55
1668424089.70,120,5.74,-4.87,3.96,-2.47
1668424089.70,120,6.69,-3.95,3.16,0.45
1668424089.70,120,-2.15,-6.27,4.08,-9.95
1668424089.70,120,0.11,-6.07,4.05,-4.15
1668424089.70,120,2.15,-6.06,4.02,-3.61
1668424089.70,120,3.81,-5.48,3.99,-2.96
1668424089.70,120,6.94,-6.22,7.10,-1.52
1668424089.70,120,-1.95,-8.01,4.12,-9.94
1668424089.70,120,-0.37,-7.74,-nan,-nan
1668424089.70,120,1.26,-7.95,4.18,-6.10
1668424089.70,120,3.46,-7.91,4.18,-5.98
1668424089.70,120,5.29,-7.77,4.18,-5.96
1668424089.70,120,6.62,-7.85,7.10,-2.36
1668424089.70,120,-2.14,-9.32,3.87,-9.96
1668424089.70,120,-0.48,-9.33,4.70,-9.92
1668424089.70,120,1.33,-8.87,-nan,-nan
1668424089.70,120,3.71,-9.70,-nan,-nan
1668424089.70,120,-0.60,-10.01,4.64,-9.93
1668424089.70,120,5.18,-9.42,-nan,-nan
1668424089.70,120,7.35,-9.10,-nan,-nan
1668424089.70,120,7.35,-9.10,-nan,-nan
1668424089.70,130,-2.76,4.21,3.48,5.00
1668424089.70,130,-0.75,3.96,3.62,4.98
1668424089.70,130,1.10,4.31,3.62,4.98
1668424089.70,130,3.42,4.45,3.59,4.97
1668424089.70,130,5.17,4.86,5.77,4.89
1668424089.70,130,-2.87,2.51,2.46,4.97
1668424089.70,130,-1.24,2.83,3.62,4.98
1668424089.70,130,1.44,2.83,3.97,0.34
1668424089.70,130,3.24,3.18,3.97,0.34
1668424089.70,130,4.46,3.17,3.97,0.34
1668424089.70,130,5.56,3.97,5.77,4.89
1668424089.70,130,5.53,0.98,3.06,0.60
1668424089.70,130,2.56,0.74,3.11,0.58
1668424089.70,130,-0.38,0.18,3.97,0.34
1668424089.70,130,-2.41,0.76,1.01,5.00
1668424089.70,130,-2.15,-2.05,-nan,-nan
1668424089.70,130,-0.07,-0.98,3.04,0.55
1668424089.70,130,2.09,-1.35,3.11,0.58
1668424089.70,130,3.97,-1.76,3.08,0.56
1668424089.70,130,5.60,-2.08,3.12,0.57
1668424089.70,130,-1.89,-3.09,4.03,-3.79
1668424089.70,130,-0.28,-3.04,3.06,0.61
1668424089.70,130,2.06,-3.17,3.13,0.55
1668424089.70,130,4.88,-2.81,3.12,0.56
1668424089.70,130,6.60,-2.23,3.11,0.57
1668424089.70,130,-2.42,-4.70,-nan,-nan
1668424089.70,130,-0.69,-4.50,3.08,0.56
1668424089.70,130,1.67,-4.41,3.15,0.52
1668424089.70,130,3.96,-5.02,3.16,0.51
1668424089.70,130,5.74,-4.87,3.16,0.51
1668424089.70,130,6.69,-3.95,3.15,0.52
1668424089.70,130,-2.15,-6.27,-nan,-nan
1668424089.70,130,0.11,-6.07,3.15,0.52
1668424089.70,130,2.15,-6.06,3.15,0.49
1668424089.70,130,3.81,-5.48,3.15,0.50
1668424089.70,130,6.94,-6.22,3.15,0.48
1668424089.70,130,-1.95,-8.01,-nan,-nan
1668424089.70,130,-0.37,-7.74,3.11,0.57
1668424089.70,130,1.26,-7.95,3.18,0.39
1668424089.70,130,3.46,-7.91,3.40,-8.21
1668424089.70,130,5.29,-7.77,3.40,-8.21
1668424089.70,130,6.62,-7.85,-nan,-nan
1668424089.70,130,-2.14,-9.32,5.30,-9.92
1668424089.70,130,-0.48,-9.33,-nan,-nan
1668424089.70,130,1.33,-8.87,-nan,-nan
1668424089.70,130,3.71,-9.70,-nan,-nan
1668424089.70,130,-0.60,-10.01,-nan,-nan
1668424089.70,130,5.18,-9.42,-nan,-nan
1668424089.70,130,7.35,-9.10,-nan,-nan
1668424089.70,130,7.35,-9.10,-nan,-nan
1668424089.70,140,-2.76,4.21,2.47,4.97
1668424089.70,140,-0.75,3.96,3.62,4.98
1668424089.70,140,1.10,4.31,3.62,4.98
1668424089.70,140,3.42,4.45,3.62,4.98
1668424089.70,140,5.17,4.86,3.62,4.98
1668424089.70,140,-2.87,2.51,1.23,5.01
1668424089.70,140,-1.24,2.83,3.62,4.98
1668424089.70,140,1.44,2.83,3.87,0.41
1668424089.70,140,3.24,3.18,3.97,0.34
1668424089.70,140,4.46,3.17,3.97,0.34
1668424089.70,140,5.56,3.97,3.59,4.97
1668424089.70,140,5.53,0.98,3.97,0.34
1668424089.70,140,2.56,0.74,3.97,0.34
1668424089.70,140,-0.38,0.18,3.09,1.87
1668424089.70,140,-2.41,0.76,-3.18,4.15
1668424089.70,140,-2.15,-2.05,-2.91,-0.04
1668424089.70,140,-0.07,-0.98,3.97,0.34
1668424089.70,140,2.09,-1.35,3.04,0.55
1668424089.70,140,3.97,-1.76,3.05,0.54
1668424089.70,140,5.60,-2.08,3.07,0.56
1668424089.70,140,-1.89,-3.09,-19.76,-0.44
1668424089.70,140,-0.28,-3.04,3.05,0.63
1668424089.70,140,2.06,-3.17,3.08,0.56
1668424089.70,140,4.88,-2.81,3.08,0.56
1668424089.70,140,6.60,-2.23,3.07,0.56
1668424089.70,140,-2.42,-4.70,-nan,-nan
1668424089.70,140,-0.69,-4.50,-2.91,-0.04
1668424089.70,140,1.67,-4.41,3.12,0.57
1668424089.70,140,3.96,-5.02,3.14,0.54
1668424089.70,140,5.74,-4.87,3.14,0.54
1668424089.70,140,6.69,-3.95,3.12,0.57
1668424089.70,140,-2.15,-6.27,-2.69,-3.90
1668424089.70,140,0.11,-6.07,-2.91,-0.04
1668424089.70,140,2.15,-6.06,3.14,0.53
1668424089.70,140,3.81,-5.48,3.14,0.53
1668424089.70,140,6.94,-6.22,3.29,-8.20
1668424089.70,140,-1.95,-8.01,-nan,-nan
1668424089.70,140,-0.37,-7.74,3.12,0.55
1668424089.70,140,1.26,-7.95,3.10,-8.13
1668424089.70,140,3.46,-7.91,3.41,-8.19
1668424089.70,140,5.29,-7.77,3.48,-8.21
1668424089.70,140,6.62,-7.85,-nan,-nan
1668424089.70,140,-2.14,-9.32,-nan,-nan
1668424089.70,140,-0.48,-9.33,-nan,-nan
1668424089.70,140,1.33,-8.87,-nan,-nan
1668424089.70,140,3.71,-9.70,-nan,-nan
1668424089.70,140,-0.60,-10.01,-nan,-nan
1668424089.70,140,5.18,-9.42,-nan,-nan
1668424089.70,140,7.35,-9.10,-nan,-nan
1668424089.70,140,7.35,-9.10,-nan,-nan
1668424089.70,150,-2.76,4.21,1.00,5.00
1668424089.70,150,-0.75,3.96,3.21,4.98
1668424089.70,150,1.10,4.31,3.62,4.98
1668424089.70,150,3.42,4.45,3.62,4.98
1668424089.70,150,5.17,4.86,5.77,4.89
1668424089.70,150,-2.87,2.51,-1.16,4.80
1668424089.70,150,-1.24,2.83,3.53,5.00
1668424089.70,150,1.44,2.83,3.05,0.63
1668424089.70,150,3.24,3.18,3.05,0.63
1668424089.70,150,4.46,3.17,3.70,0.56
1668424089.70,150,5.56,3.97,3.62,4.98
1668424089.70,150,5.53,0.98,3.97,0.34
1668424089.70,150,2.56,0.74,3.97,0.34
1668424089.70,150,-0.38,0.18,1.16,5.00
1668424089.70,150,-2.41,0.76,-3.17,4.14
1668424089.70,150,-2.15,-2.05,-nan,-nan
1668424089.70,150,-0.07,-0.98,3.08,1.92
1668424089.70,150,2.09,-1.35,3.05,0.63
1668424089.70,150,3.97,-1.76,3.03,0.57
1668424089.70,150,5.60,-2.08,3.04,0.55
1668424089.70,150,-1.89,-3.09,-nan,-nan
1668424089.70,150,-0.28,-3.04,1.06,1.02
1668424089.70,150,2.06,-3.17,3.05,0.63
1668424089.70,150,4.88,-2.81,3.05,0.54
1668424089.70,150,6.60,-2.23,7.15,-3.26
1668424089.70,150,-2.42,-4.70,-2.91,-0.04
1668424089.70,150,-0.69,-4.50,-2.91,-0.04
1668424089.70,150,1.67,-4.41,3.05,0.63
1668424089.70,150,3.96,-5.02,3.08,0.55
1668424089.70,150,5.74,-4.87,3.08,0.56
1668424089.70,150,6.69,-3.95,7.17,-3.54
1668424089.70,150,-2.15,-6.27,-nan,-nan
1668424089.70,150,0.11,-6.07,-2.85,-0.95
1668424089.70,150,2.15,-6.06,3.12,0.57
1668424089.70,150,3.81,-5.48,3.11,0.58
1668424089.70,150,6.94,-6.22,3.13,0.56
1668424089.70,150,-1.95,-8.01,-nan,-nan
1668424089.70,150,-0.37,-7.74,-nan,-nan
1668424089.70,150,1.26,-7.95,3.12,-8.16
1668424089.70,150,3.46,-7.91,3.12,-8.16
1668424089.70,150,5.29,-7.77,-nan,-nan
1668424089.70,150,6.62,-7.85,24.88,-5.44
1668424089.70,150,-2.14,-9.32,-nan,-nan
1668424089.70,150,-0.48,-9.33,-nan,-nan
1668424089.70,150,1.33,-8.87,-nan,-nan
1668424089.70,150,3.71,-9.70,-nan,-nan
1668424089.70,150,-0.60,-10.01,-nan,-nan
1668424089.70,150,5.18,-9.42,-nan,-nan
1668424089.70,150,7.35,-9.10,-nan,-nan
1668424089.70,150,7.35,-9.10,-nan,-nan
1668424089.70,160,-2.76,4.21,1.01,5.00
1668424089.70,160,-0.75,3.96,1.90,4.96
1668424089.70,160,1.10,4.31,3.59,4.99
1668424089.70,160,3.42,4.45,3.62,4.98
1668424089.70,160,5.17,4.86,5.77,4.89
1668424089.70,160,-2.87,2.51,-3.18,4.14
1668424089.70,160,-1.24,2.83,1.23,5.01
1668424089.70,160,1.44,2.83,2.97,1.94
1668424089.70,160,3.24,3.18,3.11,1.90
1668424089.70,160,4.46,3.17,3.11,1.90
1668424089.70,160,5.56,3.97,5.77,4.89
1668424089.70,160,5.53,0.98,3.97,0.34
1668424089.70,160,2.56,0.74,3.05,0.63
1668424089.70,160,-0.38,0.18,1.89,1.29
1668424089.70,160,-2.41,0.76,-2.91,-0.04
1668424089.70,160,-2.15,-2.05,-2.91,-0.04
1668424089.70,160,-0.07,-0.98,0.70,0.89
1668424089.70,160,2.09,-1.35,3.05,0.63
1668424089.70,160,3.97,-1.76,3.05,0.63
1668424089.70,160,5.60,-2.08,3.05,0.63
1668424089.70,160,-1.89,-3.09,-2.91,-0.03
1668424089.70,160,-0.28,-3.04,-2.91,-0.03
1668424089.70,160,2.06,-3.17,1.84,1.28
1668424089.70,160,4.88,-2.81,3.05,0.63
1668424089.70,160,6.60,-2.23,7.14,-3.02
1668424089.70,160,-2.42,-4.70,-10.81,-0.49
1668424089.70,160,-0.69,-4.50,-2.88,-0.46
1668424089.70,160,1.67,-4.41,1.84,1.28
1668424089.70,160,3.96,-5.02,3.05,0.54
1668424089.70,160,5.74,-4.87,3.04,0.55
1668424089.70,160,6.69,-3.95,7.16,-3.32
1668424089.70,160,-2.15,-6.27,-nan,-nan
1668424089.70,160,0.11,-6.07,-nan,-nan
1668424089.70,160,2.15,-6.06,1.86,1.28
1668424089.70,160,3.81,-5.48,3.05,0.63
1668424089.70,160,6.94,-6.22,7.20,-3.68
1668424089.70,160,-1.95,-8.01,5.72,-9.91
1668424089.70,160,-0.37,-7.74,-nan,-nan
1668424089.70,160,1.26,-7.95,-2.40,-9.97
1668424089.70,160,3.46,-7.91,3.37,-8.16
1668424089.70,160,5.29,-7.77,3.12,0.55
1668424089.70,160,6.62,-7.85,-nan,-nan
1668424089.70,160,-2.14,-9.32,5.72,-9.91
1668424089.70,160,-0.48,-9.33,-nan,-nan
1668424089.70,160,1.33,-8.87,-nan,-nan
1668424089.70,160,3.71,-9.70,-nan,-nan
1668424089.70,160,-0.60,-10.01,-nan,-nan
1668424089.70,160,5.18,-9.42,-nan,-nan
1668424089.70,160,7.35,-9.10,-nan,-nan
1668424089.70,160,7.35,-9.10,-nan,-nan
1668424089.70,170,-2.76,4.21,-3.18,4.14
1668424089.70,170,-0.75,3.96,1.23,5.01
1668424089.70,170,1.10,4.31,3.04,4.97
1668424089.70,170,3.42,4.45,3.62,4.98
1668424089.70,170,5.17,4.86,-nan,-nan
1668424089.70,170,-2.87,2.51,-3.18,4.16
1668424089.70,170,-1.24,2.83,1.84,1.28
1668424089.70,170,1.44,2.83,2.97,1.99
1668424089.70,170,3.24,3.18,2.97,1.94
1668424089.70,170,4.46,3.17,2.98,1.93
1668424089.70,170,5.56,3.97,5.77,4.89
1668424089.70,170,5.53,0.98,-nan,-nan
1668424089.70,170,2.56,0.74,3.11,1.91
1668424089.70,170,-0.38,0.18,0.69,0.87
1668424089.70,170,-2.41,0.76,-2.91,-0.03
1668424089.70,170,-2.15,-2.05,-nan,-nan
1668424089.70,170,-0.07,-0.98,0.69,0.87
1668424089.70,170,2.09,-1.35,1.94,1.33
1668424089.70,170,3.97,-1.76,3.05,0.63
1668424089.70,170,5.60,-2.08,3.05,0.63
1668424089.70,170,-1.89,-3.09,-2.91,-0.07
1668424089.70,170,-0.28,-3.04,-2.91,-0.03
1668424089.70,170,2.06,-3.17,-2.91,-0.04
1668424089.70,170,4.88,-2.81,3.05,0.63
1668424089.70,170,6.60,-2.23,7.14,-3.01
1668424089.70,170,-2.42,-4.70,-nan,-nan
1668424089.70,170,-0.69,-4.50,-2.86,-0.79
1668424089.70,170,1.67,-4.41,-2.83,-1.36
1668424089.70,170,3.96,-5.02,3.17,0.45
1668424089.70,170,5.74,-4.87,7.15,-3.17
1668424089.70,170,6.69,-3.95,7.14,-3.01
1668424089.70,170,-2.15,-6.27,-nan,-nan
1668424089.70,170,0.11,-6.07,-nan,-nan
1668424089.70,170,2.15,-6.06,-2.82,-1.41
1668424089.70,170,3.81,-5.48,3.05,0.63
1668424089.70,170,6.94,-6.22,7.16,-3.49
1668424089.70,170,-1.95,-8.01,-nan,-nan
1668424089.70,170,-0.37,-7.74,-nan,-nan
1668424089.70,170,1.26,-7.95,-nan,-nan
1668424089.70,170,3.46,-7.91,-nan,-nan
1668424089.70,170,5.29,-7.77,7.18,-3.84
1668424089.70,170,6.62,-7.85,-nan,-nan
1668424089.70,170,-2.14,-9.32,-nan,-nan
1668424089.70,170,-0.48,-9.33,-nan,-nan
1668424089.70,170,1.33,-8.87,-nan,-nan
1668424089.70,170,3.71,-9.70,-nan,-nan
1668424089.70,170,-0.60,-10.01,-nan,-nan
1668424089.70,170,5.18,-9.42,-nan,-nan
1668424089.70,170,7.35,-9.10,-nan,-nan
1668424089.70,170,7.35,-9.10,-nan,-nan
1668424089.70,180,-2.76,4.21,-3.18,4.16
1668424089.70,180,-0.75,3.96,1.28,5.01
1668424089.70,180,1.10,4.31,1.22,5.01
1668424089.70,180,3.42,4.45,3.59,4.99
1668424089.70,180,5.17,4.86,-nan,-nan
1668424089.70,180,-2.87,2.51,-2.91,-0.03
1668424089.70,180,-1.24,2.83,0.69,0.87
1668424089.70,180,1.44,2.83,2.12,1.40
1668424089.70,180,3.24,3.18,3.08,1.92
1668424089.70,180,4.46,3.17,3.78,1.28
1668424089.70,180,5.56,3.97,-nan,-nan
1668424089.70,180,5.53,0.98,-nan,-nan
1668424089.70,180,2.56,0.74,3.12,1.91
1668424089.70,180,-0.38,0.18,0.58,0.84
1668424089.70,180,-2.41,0.76,-2.91,-0.03
1668424089.70,180,-2.15,-2.05,-2.91,-0.03
1668424089.70,180,-0.07,-0.98,0.70,0.90
1668424089.70,180,2.09,-1.35,1.25,1.08
1668424089.70,180,3.97,-1.76,4.27,-0.37
1668424089.70,180,5.60,-2.08,7.11,-2.66
1668424089.70,180,-1.89,-3.09,-2.88,-0.46
1668424089.70,180,-0.28,-3.04,-2.91,-0.07
1668424089.70,180,2.06,-3.17,-2.86,-0.76
1668424089.70,180,4.88,-2.81,0.30,-1.15
1668424089.70,180,6.60,-2.23,7.12,-2.78
1668424089.70,180,-2.42,-4.70,-2.81,-1.61
1668424089.70,180,-0.69,-4.50,-2.82,-1.43
1668424089.70,180,1.67,-4.41,-2.83,-1.36
1668424089.70,180,3.96,-5.02,-nan,-nan
1668424089.70,180,5.74,-4.87,7.13,-2.95
1668424089.70,180,6.69,-3.95,7.13,-2.96
1668424089.70,180,-2.15,-6.27,-nan,-nan
1668424089.70,180,0.11,-6.07,-2.81,-1.62
1668424089.70,180,2.15,-6.06,-2.80,-1.74
1668424089.70,180,3.81,-5.48,-nan,-nan
1668424089.70,180,6.94,-6.22,7.14,-3.24
1668424089.70,180,-1.95,-8.01,-nan,-nan
1668424089.70,180,-0.37,-7.74,-nan,-nan
1668424089.70,180,1.26,-7.95,-nan,-nan
1668424089.70,180,3.46,-7.91,-nan,-nan
1668424089.70,180,5.29,-7.77,-nan,-nan
1668424089.70,180,6.62,-7.85,-nan,-nan
1668424089.70,180,-2.14,-9.32,-nan,-nan
1668424089.70,180,-0.48,-9.33,-nan,-nan
1668424089.70,180,1.33,-8.87,-nan,-nan
1668424089.70,180,3.71,-9.70,-nan,-nan
1668424089.70,180,-0.60,-10.01,-nan,-nan
1668424089.70,180,5.18,-9.42,-nan,-nan
1668424089.70,180,7.35,-9.10,-nan,-nan
1668424089.70,180,7.35,-9.10,-nan,-nan
1668424089.70,190,-2.76,4.21,-3.18,4.16
1668424089.70,190,-0.75,3.96,-1.21,4.80
1668424089.70,190,1.10,4.31,1.23,5.01
1668424089.70,190,3.42,4.45,3.29,4.98
1668424089.70,190,5.17,4.86,-nan,-nan
1668424089.70,190,-2.87,2.51,-2.91,-0.04
1668424089.70,190,-1.24,2.83,-2.91,-0.04
1668424089.70,190,1.44,2.83,1.06,1.02
1668424089.70,190,3.24,3.18,3.75,1.27
1668424089.70,190,4.46,3.17,3.75,1.27
1668424089.70,190,5.56,3.97,-nan,-nan
1668424089.70,190,5.53,0.98,-nan,-nan
1668424089.70,190,2.56,0.74,3.75,1.27
1668424089.70,190,-0.38,0.18,0.70,0.89
1668424089.70,190,-2.41,0.76,-2.91,-0.04
1668424089.70,190,-2.15,-2.05,-2.91,-0.06
1668424089.70,190,-0.07,-0.98,0.68,0.87
1668424089.70,190,2.09,-1.35,-2.91,-0.06
1668424089.70,190,3.97,-1.76,0.30,-1.15
1668424089.70,190,5.60,-2.08,7.05,-1.33
1668424089.70,190,-1.89,-3.09,-2.86,-0.84
1668424089.70,190,-0.28,-3.04,-2.86,-0.73
1668424089.70,190,2.06,-3.17,-nan,-nan
1668424089.70,190,4.88,-2.81,7.07,-1.79
1668424089.70,190,6.60,-2.23,7.07,-1.83
1668424089.70,190,-2.42,-4.70,-nan,-nan
1668424089.70,190,-0.69,-4.50,-2.80,-1.81
1668424089.70,190,1.67,-4.41,-nan,-nan
1668424089.70,190,3.96,-5.02,4.27,-0.37
1668424089.70,190,5.74,-4.87,7.14,-3.01
1668424089.70,190,6.69,-3.95,7.13,-2.90
1668424089.70,190,-2.15,-6.27,-nan,-nan
1668424089.70,190,0.11,-6.07,-nan,-nan
1668424089.70,190,2.15,-6.06,-2.80,-1.73
1668424089.70,190,3.81,-5.48,5.10,-1.29
1668424089.70,190,6.94,-6.22,-nan,-nan
1668424089.70,190,-1.95,-8.01,-nan,-nan
1668424089.70,190,-0.37,-7.74,-nan,-nan
1668424089.70,190,1.26,-7.95,7.21,-4.11
1668424089.70,190,3.46,-7.91,-nan,-nan
1668424089.70,190,5.29,-7.77,-nan,-nan
1668424089.70,190,6.62,-7.85,-nan,-nan
1668424089.70,190,-2.14,-9.32,-nan,-nan
1668424089.70,190,-0.48,-9.33,-nan,-nan
1668424089.70,190,1.33,-8.87,-nan,-nan
1668424089.70,190,3.71,-9.70,-nan,-nan
1668424089.70,190,-0.60,-10.01,-nan,-nan
1668424089.70,190,5.18,-9.42,-nan,-nan
1668424089.70,190,7.35,-9.10,-nan,-nan
1668424089.70,190,7.35,-9.10,-nan,-nan
1668424089.70,200,-2.76,4.21,-3.17,4.14
1668424089.70,200,-0.75,3.96,-3.18,4.16
1668424089.70,200,1.10,4.31,1.22,5.01
1668424089.70,200,3.42,4.45,1.23,5.01
1668424089.70,200,5.17,4.86,-nan,-nan
1668424089.70,200,-2.87,2.51,-2.91,-0.04
1668424089.70,200,-1.24,2.83,-2.91,-0.03
1668424089.70,200,1.44,2.83,3.73,1.27
1668424089.70,200,3.24,3.18,3.75,1.27
1668424089.70,200,4.46,3.17,3.75,1.27
1668424089.70,200,5.56,3.97,5.77,4.89
1668424089.70,200,5.53,0.98,3.75,1.27
1668424089.70,200,2.56,0.74,3.75,1.27
1668424089.70,200,-0.38,0.18,-0.54,0.42
1668424089.70,200,-2.41,0.76,-2.91,-0.04
1668424089.70,200,-2.15,-2.05,-2.87,-0.57
1668424089.70,200,-0.07,-0.98,-2.91,-0.04
1668424089.70,200,2.09,-1.35,0.30,-1.15
1668424089.70,200,3.97,-1.76,0.64,-1.14
1668424089.70,200,5.60,-2.08,1.36,-1.07
1668424089.70,200,-1.89,-3.09,-2.82,-1.42
1668424089.70,200,-0.28,-3.04,-2.83,-1.31
1668424089.70,200,2.06,-3.17,0.30,-1.15
1668424089.70,200,4.88,-2.81,-nan,-nan
1668424089.70,200,6.60,-2.23,-nan,-nan
1668424089.70,200,-2.42,-4.70,-2.80,-1.76
1668424089.70,200,-0.69,-4.50,-2.80,-1.76
1668424089.70,200,1.67,-4.41,0.30,-1.15
1668424089.70,200,3.96,-5.02,7.05,-1.32
1668424089.70,200,5.74,-4.87,7.01,0.09
1668424089.70,200,6.69,-3.95,7.07,-1.85
1668424089.70,200,-2.15,-6.27,-nan,-nan
1668424089.70,200,0.11,-6.07,-nan,-nan
1668424089.70,200,2.15,-6.06,0.29,-1.15
1668424089.70,200,3.81,-5.48,4.08,-0.34
1668424089.70,200,6.94,-6.22,-nan,-nan
1668424089.70,200,-1.95,-8.01,-nan,-nan
1668424089.70,200,-0.37,-7.74,-2.80,-1.74
1668424089.70,200,1.26,-7.95,7.17,-3.47
1668424089.70,200,3.46,-7.91,-nan,-nan
1668424089.70,200,5.29,-7.77,-nan,-nan
1668424089.70,200,6.62,-7.85,-nan,-nan
1668424089.70,200,-2.14,-9.32,-nan,-nan
1668424089.70,200,-0.48,-9.33,-nan,-nan
1668424089.70,200,1.33,-8.87,-nan,-nan
1668424089.70,200,3.71,-9.70,-nan,-nan
1668424089.70,200,-0.60,-10.01,-nan,-nan
1668424089.70,200,5.18,-9.42,-nan,-nan
