1684932923.64	-2.17	1.35	175.35
1684932923.74	-2.17	1.35	175.35
1684932923.84	-2.15	1.41	173.70
1684932923.94	-2.15	1.41	173.70
1684932924.04	-2.13	1.47	172.12
1684932924.14	-2.13	1.47	172.12
1684932924.24	-2.11	1.53	170.44
1684932924.34	-2.11	1.53	170.44
1684932924.44	-2.09	1.60	168.72
1684932924.54	-2.09	1.60	168.72
1684932924.64	-2.06	1.66	166.98
1684932924.74	-2.06	1.66	166.98
1684932924.84	-2.03	1.72	165.23
1684932924.94	-2.03	1.72	165.23
1684932925.04	-2.00	1.78	163.48
1684932925.13	-2.00	1.78	163.48
1684932925.23	-1.96	1.84	161.73
1684932925.33	-1.96	1.84	161.73
1684932925.43	-1.93	1.91	160.01
1684932925.53	-1.93	1.91	160.01
1684932925.63	-1.89	1.97	158.33
1684932925.73	-1.89	1.97	158.33
1684932925.83	-1.86	2.02	157.00
1684932925.93	-1.86	2.02	157.00
1684932926.03	-1.82	2.07	155.53
1684932926.13	-1.82	2.07	155.53
1684932926.23	-1.78	2.12	153.79
1684932926.33	-1.78	2.12	153.79
1684932926.43	-1.74	2.18	152.07
1684932926.53	-1.74	2.18	152.07
1684932926.63	-1.70	2.24	150.39
1684932926.73	-1.70	2.24	150.39
1684932926.83	-1.65	2.29	148.88
1684932926.93	-1.65	2.29	148.88
1684932927.03	-1.61	2.33	147.34
1684932927.13	-1.61	2.33	147.34
1684932927.23	-1.56	2.38	145.71
1684932927.33	-1.56	2.38	145.71
1684932927.43	-1.51	2.43	144.08
1684932927.53	-1.51	2.43	144.08
1684932927.63	-1.46	2.47	142.42
1684932927.73	-1.46	2.47	142.42
1684932927.83	-1.41	2.52	140.67
1684932927.93	-1.41	2.52	140.67
1684932928.03	-1.36	2.56	138.93
1684932928.13	-1.36	2.56	138.93
1684932928.23	-1.30	2.60	136.98
1684932928.33	-1.30	2.60	136.98
1684932928.43	-1.23	2.64	135.04
1684932928.53	-1.23	2.64	135.04
1684932928.63	-1.17	2.68	132.96
1684932928.73	-1.17	2.68	132.96
1684932928.83	-1.10	2.73	130.93
1684932928.93	-1.10	2.73	130.93
1684932929.03	-1.04	2.76	129.01
1684932929.13	-1.04	2.76	129.01
1684932929.23	-0.98	2.78	126.95
1684932929.33	-0.98	2.78	126.95
1684932929.43	-0.90	2.81	125.09
1684932929.53	-0.90	2.81	125.09
1684932929.63	-0.84	2.83	123.14
1684932929.73	-0.84	2.83	123.14
1684932929.83	-0.77	2.85	121.18
1684932929.93	-0.77	2.85	121.18
1684932930.03	-0.71	2.88	119.25
1684932930.13	-0.71	2.88	119.25
1684932930.23	-0.64	2.90	117.46
1684932930.33	-0.64	2.90	117.46
1684932930.43	-0.57	2.93	115.59
1684932930.53	-0.57	2.93	115.59
